	Stool.40	Stool.34	Stool.143	Stool.110	Stool.2	Stool.14	Stool.29	Stool.17	Stool.129	Stool.106	Stool.131	Stool.24	Stool.39	Stool.201	Stool.116	Stool.1	Stool.128	Stool.170	Stool.52	Stool.113	Stool.107	Stool.90	Stool.61	Stool.30	Stool.46	Stool.25	Stool.22	Stool.203	Stool.55	Stool.111	Stool.109	Stool.66	Stool.4	Stool.45	Stool.137	Stool.6	Stool.92	Stool.153	Stool.8	Stool.206	Stool.28	Stool.81	Stool.3	Stool.31	Stool.120	Stool.94	Stool.145	Stool.176	Stool.173	Stool.158	Tongue_dorsum.113	Tongue_dorsum.87	Tongue_dorsum.120	Tongue_dorsum.43	Tongue_dorsum.56	Tongue_dorsum.37	Tongue_dorsum.45	Tongue_dorsum.102	Tongue_dorsum.26	Tongue_dorsum.51	Tongue_dorsum.35	Tongue_dorsum.71	Tongue_dorsum.112	Tongue_dorsum.50	Tongue_dorsum.78	Tongue_dorsum.90	Tongue_dorsum.53	Tongue_dorsum.80	Tongue_dorsum.29	Tongue_dorsum.149	Tongue_dorsum.17	Tongue_dorsum.213	Tongue_dorsum.58	Tongue_dorsum.25	Tongue_dorsum.65	Tongue_dorsum.21	Tongue_dorsum.169	Tongue_dorsum.34	Tongue_dorsum.198	Tongue_dorsum.67	Tongue_dorsum.54	Tongue_dorsum.12	Tongue_dorsum.212	Tongue_dorsum.128	Tongue_dorsum.158	Tongue_dorsum.30	Tongue_dorsum.10	Tongue_dorsum.9	Tongue_dorsum.31	Tongue_dorsum.18	Tongue_dorsum.147	Tongue_dorsum.123	Tongue_dorsum.38	Tongue_dorsum.61	Tongue_dorsum.32	Tongue_dorsum.3	Tongue_dorsum.238	Tongue_dorsum.77	Tongue_dorsum.166	Tongue_dorsum.174	Supragingival_plaque.17	Supragingival_plaque.2	Supragingival_plaque.79	Supragingival_plaque.33	Supragingival_plaque.81	Supragingival_plaque.35	Supragingival_plaque.51	Supragingival_plaque.77	Supragingival_plaque.80	Supragingival_plaque.38	Supragingival_plaque.83	Supragingival_plaque.87	Supragingival_plaque.217	Supragingival_plaque.104	Supragingival_plaque.221	Supragingival_plaque.86	Supragingival_plaque.8	Supragingival_plaque.115	Supragingival_plaque.91	Supragingival_plaque.161	Supragingival_plaque.170	Supragingival_plaque.61	Supragingival_plaque.23	Supragingival_plaque.116	Supragingival_plaque.9	Supragingival_plaque.71	Supragingival_plaque.12	Supragingival_plaque.16	Supragingival_plaque.101	Supragingival_plaque.92	Supragingival_plaque.50	Supragingival_plaque.52	Supragingival_plaque.18	Supragingival_plaque.14	Supragingival_plaque.130	Supragingival_plaque.53	Supragingival_plaque.68	Supragingival_plaque.145	Supragingival_plaque.57	Supragingival_plaque.141	Supragingival_plaque.5	Supragingival_plaque.162	Supragingival_plaque.119	Supragingival_plaque.118	Supragingival_plaque.32	Supragingival_plaque.159	Supragingival_plaque.3	Supragingival_plaque.20	Supragingival_plaque.84	Supragingival_plaque.49
Toxin-antitoxin_replicon_stabilization_systems	0	0	0	2	1	0	248	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	164	0	0	1	0	0	0	0	124	68	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF)	0	0	0	16	3	0	339	3	0	0	5	1	2	7	0	0	3	41	0	0	0	0	2	0	15	1	0	6	5	0	1	17	0	0	0	0	1	0	0	0	2	21	1	0	0	0	0	13	0	9	0	0	0	0	0	0	0	959	0	0	0	0	898	598	0	0	0	0	0	868	0	0	0	0	0	0	763	0	0	0	0	0	0	0	0	0	0	0	0	0	800	0	0	0	0	0	1926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1049	0	0	0	0	0	0	0	489	0	0	0	0	531	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Transcription_elongation_factors,_archaeal"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Transcription_factors_bacterial	87182	82433	81572	78028	69473	70874	63889	63068	66133	71180	62454	69108	63576	66412	66216	63633	65806	69531	68865	69081	64046	70362	63630	60515	69644	59832	68461	64392	66474	67311	64927	66335	65777	66970	70154	65355	64754	70138	63311	66101	65840	64748	65383	64992	65451	65246	69787	66154	66835	57458	159305	158988	132899	121796	119929	126453	125966	103465	109484	102726	121512	114290	101764	105022	113981	105566	113004	93813	111758	111108	106270	111196	96727	107201	97973	105216	108944	102198	107462	97228	102685	101623	103171	99518	100482	94320	84926	86654	102971	102117	88867	104820	105664	88302	85510	88378	91486	112902	90544	89501	182281	101843	105056	92226	94496	84480	83925	97510	97496	67143	74394	59661	76073	82123	74997	75674	94342	77677	82140	66300	65534	63283	69465	73335	58956	62473	64575	63421	65757	64783	64882	69786	62984	58343	67345	61219	58129	66089	59802	61733	51984	59519	68328	65175	55172	58083	65631	63145	54358	69932
Transcription_factors_cyanobacterial_RpoD-like_sigma_factors	11645	9758	12293	9230	8719	7756	9128	7110	7645	8061	6638	7502	9947	7551	7926	8574	7787	7962	8030	7622	7437	7139	9589	6238	6067	6110	8659	7368	9871	7895	8644	10158	7636	8790	6776	7667	8261	6716	6599	11513	7710	8669	10614	7776	7355	7113	10365	10286	7944	5987	35220	35919	26190	24186	22833	25765	25799	23972	24033	22791	23635	22847	23842	21560	22947	25595	24799	26109	26123	22114	23154	22493	23405	24790	24157	23021	21653	25875	21441	23096	22204	26812	20644	24510	24189	25626	20736	21522	19977	24449	20079	22633	23982	22391	23385	24390	16731	24406	18469	18546	43138	34588	23452	35176	21010	19591	19110	19417	19203	24489	16860	23882	18289	23961	17782	15950	23202	17042	18214	13368	13240	24004	24234	16080	22567	24356	22313	17138	13724	13099	18558	18651	16785	22338	18258	14747	22683	17977	14108	18949	20476	12473	14379	14400	20886	12219	25465	16025	21367	23948
"Transcription_initiation,_bacterial_sigma_factors"	22576	21832	24428	29240	26388	25494	19029	16148	19541	18727	24188	24525	19526	18071	17531	26310	17318	24086	24938	24493	17746	7141	18720	21670	15817	21369	18447	17343	18086	18197	18282	19020	17054	18030	17172	16979	17719	17035	22708	20582	17522	19238	23937	17436	23164	23665	11567	10855	17817	21856	50257	53111	43907	38787	34951	39275	38701	37364	36352	34724	34317	37164	37180	34883	37265	36587	38909	37108	43954	33259	37376	34432	33504	41474	36761	37065	32813	37620	31275	30974	35162	40478	29557	37147	36109	38267	31927	30187	29427	36520	30654	34054	34782	33335	33769	34712	26529	34504	28096	28280	58876	39486	39072	45443	34859	29668	29172	30827	30927	33194	24070	31673	23911	32561	23206	22806	35201	23251	25016	16154	16436	33608	30265	21791	30165	33926	27981	22427	20502	19948	23991	23994	21885	29886	23284	18265	28860	22849	17469	24567	26339	16238	19356	18847	26571	15967	32596	19787	27123	31701
Trans-envelope_signaling_system_VreARI_in_Pseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Translation_elongation_factor_G_family	51070	46499	56833	43192	40834	38484	38850	41053	37929	41751	35818	37100	43462	38283	40300	38968	40653	38820	38862	38030	37209	40409	41339	35067	34953	34837	39947	37566	41875	40109	39993	42262	35483	39760	37871	35528	39745	36925	36428	48732	33667	45904	36820	33863	35338	38972	47020	50058	39902	32284	77336	85415	56929	60895	61603	62854	62503	52213	56896	61511	56638	50558	51493	57348	50973	59387	59071	60005	59384	48975	48233	45014	57203	56099	63274	47285	47416	64940	43806	57420	53128	64580	41906	57930	49995	65328	61072	64230	46448	61828	39006	54207	60111	56645	60280	65246	37007	59606	43537	43575	93146	93982	44068	86467	39984	42003	41468	37615	37617	60405	37892	56878	41553	56648	41184	35590	49138	37015	44608	35111	34932	53688	58679	35213	51468	53854	53331	47691	26241	25878	45014	44554	46683	50402	43474	36534	58524	42451	35319	45329	50472	23067	30569	31110	49556	22578	60376	44528	54915	56421
Translation_elongation_factors_bacterial	100747	89008	112084	83399	76897	67803	75095	63624	72476	75328	59647	65440	84666	72639	70272	73553	70121	64518	74270	67381	69834	74405	80856	61239	56586	60805	77487	70300	74909	71990	72143	74776	64442	74812	65413	64401	71755	64394	59556	90096	65082	77065	70705	65203	64171	66183	92930	76161	74523	54477	186176	198525	144467	148866	147561	159165	158949	124697	137727	146573	141812	128287	123139	136437	128406	144290	142365	145104	140770	128253	120288	117115	140625	133322	150322	117941	125620	156436	117767	142390	128171	152327	112221	141400	127382	149702	138495	143195	117256	143083	102369	131408	144119	133128	144378	154010	94856	142798	111230	110571	247273	198303	116234	201930	104912	104270	103751	104126	103821	149056	97024	149186	105613	148549	104064	91824	127684	98913	115619	90357	89868	143519	134646	93458	120304	143184	140482	104059	70124	69476	115002	113395	115935	117106	110827	92083	126851	108764	88879	116918	113112	63464	78647	80861	112923	63006	139540	107496	120269	129646
Translation_elongation_factors_eukaryotic_and_archaeal	6267	5412	6644	5201	5090	4397	4821	4417	4993	4896	3722	4130	5151	4640	4414	4877	4423	4142	4533	4393	4572	4714	4975	3783	3834	3652	4934	4313	4779	4841	4317	4895	4230	4582	4291	4245	4462	4282	3976	6001	4178	4957	4554	4033	4096	3980	5545	5236	4670	3371	14858	15952	11201	10578	10340	10858	10913	9527	10101	10414	10257	9166	9392	9397	9503	10694	10895	10740	10352	9668	8828	9496	9870	10023	10619	8666	9617	11212	9335	9915	9795	10928	8829	10952	10016	10701	9619	9812	8669	10008	8108	10255	10325	9410	10106	10272	8064	10250	8788	8716	18470	15895	9573	16181	8602	8212	8069	8618	8381	11668	7934	10955	9011	10992	8842	7631	9601	8247	9116	7342	7212	10360	11300	7545	10038	10387	10221	8379	5336	5469	8563	8691	8096	9624	8857	6955	10179	8668	6485	8851	9171	4925	6423	6640	9608	4806	11122	7205	9776	11081
Translation_initiation_factors_bacterial	48217	44561	52584	43924	38969	37180	39676	35571	36306	39541	33966	35776	42754	38634	38644	38743	38893	34257	38964	37261	36230	36989	36801	33121	32870	33082	39666	37070	38636	37385	37675	38478	37300	38814	35609	36991	37699	35248	33234	42012	34948	39361	38260	34422	35315	35198	44054	40948	37805	30686	102122	107413	81068	79324	78375	75971	76490	72152	75823	79144	77960	72752	71107	67572	72759	77087	77450	76860	77061	74222	68308	70107	73458	72803	72227	66808	73021	75368	70417	74365	70910	79390	67777	72102	72014	76742	72143	74021	67376	74045	58858	67111	56345	64614	67055	70464	58111	63899	63160	62630	99823	78680	64697	82926	53451	56004	51094	53189	53237	54710	47667	57180	50902	57714	54406	44444	49720	48968	53706	44589	44111	55487	57290	46516	51256	55071	53771	41828	39106	35092	43888	43921	41528	50105	42439	35539	51521	41291	34645	43918	46516	39049	39593	40098	47009	38160	56966	37501	48926	57598
Translation_initiation_factors_eukaryotic_and_archaeal	32238	29889	35139	26256	23765	22763	24930	21765	23425	23954	21469	21990	26831	24443	24335	23665	24299	20517	24513	22820	23504	24359	25698	21715	20436	21635	25068	23516	23043	22245	23268	23158	23560	23938	22444	23273	23135	22079	20512	25598	21229	23966	22211	20780	21441	21381	29225	26284	23134	19286	57446	59120	45070	45087	44721	47085	47225	40109	42762	45343	43852	41144	39736	37508	41152	43361	42735	43129	42090	41950	38183	38953	41784	39763	43826	37246	41424	46670	40281	42499	39129	43983	38238	44261	40205	43010	41499	42638	38608	41365	33593	41034	43552	39047	40935	43542	32785	43976	35259	35296	74759	58205	35591	63746	32405	31028	30711	31969	31997	40392	28782	43247	31024	43650	30319	26722	37588	29974	33701	25163	24792	41698	42547	28301	38509	41436	40030	30124	21885	21154	32401	32443	30142	37542	31348	26897	38793	30525	26354	32638	34229	22402	23962	24614	35247	21978	42765	27457	36520	43220
Translation_termination_factors_bacterial	70532	70568	70459	64243	56562	53790	59386	51665	56793	48195	48847	51498	60056	57784	56382	52121	55863	49878	58721	53796	58018	57350	56502	48321	45646	48316	45243	54989	48500	45806	58056	54045	54288	52620	51119	53772	57769	50971	46663	50778	51107	48848	57723	51017	51599	51372	62190	46544	53563	44806	163130	135603	109148	117107	102277	99200	111555	110682	110454	90680	98689	106538	109322	99400	106879	105016	96153	104268	92389	112192	100970	112362	107564	88176	91276	98144	97391	95282	104586	107469	87915	94698	100495	95366	88121	87734	91063	93060	93963	84037	89135	87849	87474	81938	84769	84497	90670	89273	83389	83553	141766	91614	101652	104853	91609	67345	67101	79001	78018	67097	67873	71152	77452	71335	68916	63540	76418	61425	69783	64045	56513	69934	71458	58772	64559	69841	65800	51259	58358	57024	52627	52125	50311	63782	51666	49840	64500	51142	48960	54318	57130	55772	57273	51715	61456	55717	72111	41422	60862	71400
Transport_of_Iron	35634	31141	32429	32208	26275	25787	27364	26091	24848	27841	23404	24929	29277	23495	24684	25873	24201	25981	26276	25899	23979	24693	28321	24135	27048	24158	23923	22814	30738	26679	24597	28637	22919	24731	22611	23217	23927	22914	23766	31464	27030	24347	26601	26706	24411	23665	26514	26098	22515	21441	39643	49129	64910	53809	40389	45591	45834	40350	37653	40540	51057	43226	40124	42617	43379	38405	35628	37735	43131	30512	47233	36145	29520	41911	48091	47433	29966	38536	28568	29496	32264	45676	27304	37181	31743	35862	29141	30051	43198	34252	32325	32423	37345	42641	36442	32717	29976	32753	35762	36249	46668	25424	23603	29490	21179	22180	21861	29154	29096	23424	20699	4734	12476	7742	5617	20072	20749	16289	20364	10321	12479	8394	24471	15722	20727	8211	22731	17600	23102	22759	22010	21672	17348	20210	4979	22452	8401	4964	22186	9540	21846	7189	11923	8796	21777	10101	17477	15896	11379	9346
Transport_of_Manganese	5645	6237	4739	7002	5769	5503	5814	4516	5535	4765	5474	5500	4616	5751	4433	5574	4691	5065	5221	4665	5106	4560	4286	4965	4784	5020	4688	5650	4586	4497	5565	4537	4430	4945	5272	4511	5485	5144	4607	4457	5332	5152	4197	5226	4442	5374	3981	4906	4228	4990	64258	67972	38396	35947	39457	32229	32181	42734	35415	34821	33075	33559	42364	34772	33636	40436	36354	40533	31183	38367	33968	47198	38352	30490	30105	32815	37643	21018	39272	19839	33315	31503	37800	38580	21814	10192	23937	23688	25794	20000	36623	35890	9752	26945	29529	31952	29933	17886	26065	33481	12085	22590	27933	9775	27720	24211	24338	14113	14103	17940	18900	5950	7816	5828	7565	18095	8095	21451	17911	24480	24277	4944	7500	20560	13436	5179	6776	16607	17626	17263	11146	6021	16460	6862	7038	6770	6987	6730	10067	9652	6168	14847	9563	9733	6371	14705	6143	14725	6725	7098
Transport_of_Molybdenum	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6901	0	13397	0	0	0	0	0	0	6232	0	10736	6189	0	0	0	0	0	6627	0	7318	6394	0	6374	0	0	0	7471	0	0	0	0	0	0	6768	6725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Transport_of_Nickel_and_Cobalt	14260	16009	13159	12724	13249	17171	11982	11629	15542	9515	13804	16350	13324	11417	10729	12664	10467	13081	13519	9951	15245	12246	12382	16478	9730	16210	10453	11089	11609	8990	9179	11034	8660	10820	8818	8740	9158	8755	16257	10433	15688	10241	9569	15734	9560	13089	10884	13752	14663	12749	872	850	836	4930	9243	6407	5852	337	687	8876	5591	2365	364	5500	2243	1915	1441	3314	388	3092	482	165	430	404	2061	494	3266	4854	248	386	1393	2993	229	569	192	924	857	1277	4356	889	1165	1321	2323	2080	572	1701	1050	737	3228	3328	5666	4723	2399	1255	2362	758	761	506	454	2255	1310	306	420	54	412	1205	1974	3275	407	1359	1284	98	4343	3079	4075	410	4207	557	1967	801	1156	1202	682	4012	3483	4358	1064	3166	4102	3626	927	1311	347	377	735	1329	683	572	3241	1038
Transport_of_Zinc	30992	28409	24116	27841	25976	23740	22288	22094	24051	24008	24384	22439	25865	23358	20817	20456	20806	23458	24176	24925	23051	18531	24485	22132	19813	21608	22113	22281	21957	23381	22659	18073	22339	23699	22974	22213	22775	23146	21535	19583	20861	20210	21512	20689	22970	21742	24646	12732	21551	22208	33696	15946	24418	10382	6548	5851	5658	21393	11636	6343	12143	9918	20835	23170	9950	8514	11918	8590	9817	21629	19238	12028	19315	9283	5153	19346	21455	5061	24568	7683	11078	3646	24254	8649	7577	4603	10421	10964	9515	4325	19830	8048	4683	4739	5829	3783	23193	8352	13039	8313	12330	3238	19905	3959	18127	9037	9123	7511	7470	4873	7881	8865	8843	8789	8600	7918	2890	6752	7567	20833	20683	7108	6093	6429	3359	7031	5695	3889	5294	5230	7326	7010	3728	3338	8670	5030	3394	8675	4785	5378	2314	7704	6901	7341	2617	7645	1408	12469	3155	3548
Trans-translation_by_stalled_ribosomes	4625	4464	0	3980	3781	3347	3551	2973	3359	3632	3034	3143	3990	3263	3246	3804	3270	3304	3714	3053	3604	3340	3637	2635	2616	2675	3512	3078	3916	3428	3285	3810	3009	3733	3202	3000	3302	3139	2800	0	3186	3831	3600	3077	3052	3156	4062	0	3357	2846	11059	11867	8032	7663	7544	7921	7817	6811	7544	7591	7612	7087	6743	6219	7111	7935	8498	8088	8133	7729	7107	8047	7296	7795	8832	7029	7601	8140	7305	7508	7707	8538	7151	8307	8045	7711	6726	6895	6381	7423	6051	7781	7673	7842	7774	7098	6371	7919	6691	6724	13750	0	6785	0	6176	6019	6095	6036	6267	0	5367	0	6434	0	6157	5241	6962	5907	5935	4704	4535	0	0	5738	0	0	0	0	4159	3971	0	0	0	0	0	0	0	0	0	0	0	3747	4438	4549	0	3807	0	0	0	0
Trehalose_Biosynthesis	44854	44252	43879	48768	35576	41719	39095	32701	37233	42266	35845	40267	38777	38453	37340	34497	37032	35831	36334	37545	35315	40363	36345	32256	34821	32082	33655	34449	35380	38019	34839	38692	34962	38556	32004	35052	34171	31901	37068	40915	32405	35379	37322	33062	35925	34365	35080	38592	40729	32652	55228	53739	54062	52396	45396	51019	51117	36130	42553	46332	47652	45564	35712	39712	44860	37312	28049	37025	31565	39895	41158	37941	35812	29547	45250	25485	39100	30524	25382	24172	25572	44167	24360	29449	22605	46084	40043	28552	41879	44060	21047	27016	27887	40479	22286	38031	25979	28104	36050	35763	80339	43949	21609	65622	19088	19742	19492	26881	27323	40954	20453	30935	39432	30546	39070	18818	25495	33655	20947	18719	18234	30557	46624	32156	25924	29388	42199	23245	29573	29157	35813	35206	22942	24411	27429	18895	37592	27072	18406	31844	34222	19697	19131	19124	39915	19661	28878	18051	35082	45053
Trehalose_Uptake_and_Utilization	5917	6596	10300	4362	2987	8760	6511	1823	3246	5382	2098	8619	4414	6980	5966	2878	6082	6383	5436	5418	3165	7483	4199	2180	8897	2198	3240	3786	7125	2581	3625	10940	3770	6816	4992	3784	4390	4793	8132	4733	4324	5394	2330	4285	5384	3963	8600	3976	7494	1874	11907	8285	12241	13148	10963	10436	7285	10013	13157	11057	12946	11562	9685	8859	13911	8506	10485	7922	15892	9302	13007	10722	8341	9212	11541	12096	8721	5796	10365	6954	8884	5255	10254	9518	10903	5338	12147	13082	14307	8285	11535	8628	5142	10299	3397	9085	10785	16167	9611	9904	25432	20188	14012	19248	12975	12864	12539	20684	20941	11169	11804	21184	13582	21299	13636	11258	8792	13694	11462	8301	7965	20132	17294	13013	18318	19691	16165	11281	11890	11637	13346	11741	8794	17756	23228	8891	15475	23200	8711	14994	6813	13986	11456	11530	9307	13934	9001	11470	14565	7911
Triacylglycerol_metabolism	1136	0	0	1422	0	182	254	0	0	0	87	152	0	0	0	179	0	180	0	0	0	1524	0	1067	1871	1074	0	0	1430	308	0	1485	261	0	0	290	0	0	183	886	385	0	9	390	0	420	0	713	0	47	9169	10598	14370	13486	11762	10878	10759	6634	11446	12194	13820	12121	6793	11845	11993	7941	6568	7924	8333	8467	7403	6764	4266	7894	11124	7356	8771	11698	4472	4198	5974	12195	4365	5555	5281	11312	10020	5135	11616	10545	4910	997	11200	9881	8863	4486	4875	5520	8302	8087	5264	8948	7097	0	6447	6773	6687	2343	2265	7569	4555	2613	2398	0	2471	4406	3821	4949	2434	1551	1525	3042	0	4486	2202	3066	0	0	8598	8418	5105	0	0	0	3283	5215	1592	3324	5131	1444	0	3236	3384	3419	2198	3252	0	2041	1550	0
Tricarballylate_Utilization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Tricarboxylate_transport_system	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1844	1762	1655	5518	6934	2744	2763	1051	1455	7142	2956	1832	998	5335	1855	4262	702	4429	1010	1433	1314	0	3173	953	2037	1214	1441	2413	657	3214	664	1936	0	1325	0	2094	1892	1981	2349	1970	0	1282	2261	1715	1308	2118	0	1828	1415	1407	0	3972	0	1769	0	959	847	0	0	2230	0	0	0	0	0	0	0	1019	0	206	253	0	1415	923	1141	0	1373	836	2102	874	1329	1233	819	1165	0	1261	1135	0	1247	885	1261	0	0	0	0	0	0	1402	1208	0
trimethylamine_N-oxide_(TMAO)_reductase	0	0	0	0	52	0	1141	0	0	0	0	0	0	0	0	55	0	98	0	0	0	0	0	0	5	0	0	0	1756	0	0	1787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2711	3146	10024	2890	3168	7609	7665	11644	8097	3026	5947	3043	12145	2824	2874	3826	3851	1842	3837	6158	6174	3273	7147	3698	3438	6237	5975	3236	4406	6957	3647	2201	4322	4261	6306	5402	3483	3331	4773	5338	4875	4050	3040	3289	15174	7721	10085	8279	6921	6952	2917	6040	10403	1504	9217	4946	5006	10201	10404	4832	8792	596	572	574	574	8357	2000	4321	4237	3693	3750	498	4828	4126	1128	601	4393	4448	5708	5731	3486	3667	3333	1030	2154	911	652	2097	973	0	1359	549	5820	5852	1038	592	7998	5988	664	5665
"tRNA_aminoacylation,_Ala"	28655	25829	30362	23645	20192	19724	21559	19395	21915	20405	18231	19213	23386	21786	21132	20143	20582	17165	21767	19273	21845	19982	22392	18432	18040	18167	20734	21025	21184	19474	20185	20795	19848	20653	18912	19939	20041	18866	16963	22917	18660	19808	19710	18890	18317	18583	25459	24671	19455	16524	69130	69424	49937	49769	47747	51356	50753	44245	45709	47716	48101	44437	43469	42948	44880	47343	44806	47130	44094	46813	39981	42089	43365	42136	47368	39259	45843	50201	43614	43417	40590	46743	42308	47551	41383	46739	41378	41736	41151	44929	36485	43338	46598	42504	43448	44659	37785	46700	39190	39344	77543	62347	39011	62020	35460	33597	33294	33873	34183	42781	29324	40924	34189	41240	34090	28116	39817	32067	34456	28960	28277	39994	44008	30658	38894	39768	40849	31861	23615	22793	33792	33407	32011	37892	31260	29106	38483	30857	28765	33986	35610	21825	24719	25231	36218	21793	42313	28199	37120	44030
"tRNA_aminoacylation,_Arg"	19326	17766	20536	17100	14231	13844	14570	12603	14706	14241	12198	13384	16348	14314	13579	14032	13566	12835	14753	13826	14694	14336	15723	12011	11625	11931	14387	14159	13718	13659	14452	14115	13957	14357	13338	14181	14240	12915	12012	17027	12985	15226	13528	12652	12964	13201	16859	16537	13780	11085	43452	46712	32982	30398	30733	32949	32129	29581	29850	31147	31664	29055	28844	26446	28565	29942	30459	30356	29308	29428	27249	30143	28509	28476	30130	26568	28959	33253	29028	28402	27632	31597	28236	32421	29771	29716	26611	27543	26096	28555	24315	30208	30511	26991	27543	28810	25271	32409	25970	25752	49908	40047	24742	39825	22973	21898	21900	22253	22315	27796	19388	27062	22763	27428	22307	18299	25565	21198	23397	17522	17588	26470	28682	20041	25394	26074	26851	20274	15417	15071	21700	21511	19916	24854	22206	18834	25542	21675	18484	22773	23122	14861	17274	17714	24552	14856	28066	16864	23865	29771
"tRNA_aminoacylation,_Asp_and_Asn"	35499	32454	36926	31309	25519	22755	28964	21369	24347	26550	21111	21581	30582	26520	24982	25714	24456	25493	27092	22504	25549	26147	29087	21196	19599	21074	27508	25535	28545	24688	27497	28303	23930	26316	23257	24195	27678	23053	19787	32807	22161	26016	31709	22001	21455	22092	30783	32404	25399	18977	134979	138834	90991	90756	89856	94293	94017	82067	88489	89692	89021	78138	80462	80532	78051	92028	86018	92639	81509	89684	72311	85051	87181	79051	89353	70776	87903	93464	87521	86558	78018	87762	85288	90352	83907	90946	78723	80697	73011	87254	68978	84012	87097	79439	82123	86060	72957	94859	75826	75889	137789	100227	72327	101052	64975	64702	64199	58447	59583	81936	57048	83749	72310	83258	71411	53973	71632	62988	64758	54818	55006	80432	81467	60366	78470	80172	64788	60393	41700	41012	62315	61512	59449	63095	64701	57794	81266	63368	56283	71446	65145	44140	47507	48764	72851	43831	67093	55418	76798	66429
"tRNA_aminoacylation,_Cys"	16426	14496	17887	12910	11706	10847	11983	10314	11665	11804	10201	10496	13579	12130	11469	11369	11539	10586	12211	10814	12171	11267	13209	10197	10447	10546	12710	11844	11760	11291	11911	11822	11061	12238	10499	11235	11568	10510	9706	13373	10599	11959	11520	10636	10264	10260	14580	13498	11380	9252	35330	36800	24897	25444	26402	26908	26899	23541	23780	26198	24691	22174	23253	20968	22094	25564	24993	25633	23611	23325	19883	21793	23243	22222	23949	20250	22573	25307	21808	23643	22563	25320	20832	24616	23753	24124	23181	23200	20859	23167	18325	22740	23761	21817	22122	23511	18385	24498	18962	19279	39256	33357	19102	32655	17178	16807	16734	17328	17277	21493	14213	21933	17082	22074	16625	13566	20528	15305	17276	12690	12550	20809	23598	14602	20942	20571	21641	16890	12382	12049	17244	17065	16474	20449	16313	16996	20692	16163	16542	17871	17920	11201	12850	12944	19052	11258	22696	14095	19669	22188
